"pollster","pollster_rating_name","sample_size","candidate_name","pct"
"Morning Consult","Morning Consult",3317,"Donald Trump",45
"Mitchell","Mitchell Research & Communications",580,"Kamala Harris",48
"Mitchell","Mitchell Research & Communications",580,"Donald Trump",48
"Mitchell","Mitchell Research & Communications",580,"Kamala Harris",47
"Mitchell","Mitchell Research & Communications",580,"Donald Trump",46
"SoCal Strategies","SoCal Research",719,"Kamala Harris",48
"SoCal Strategies","SoCal Research",719,"Donald Trump",45
"Leger","Leger",1174,"Kamala Harris",47
"Leger","Leger",1174,"Donald Trump",44
"Morning Consult","Morning Consult",9889,"Kamala Harris",50
"Morning Consult","Morning Consult",9889,"Donald Trump",46
"Selzer","Selzer & Co.",656,"Kamala Harris",43
"Selzer","Selzer & Co.",656,"Donald Trump",47
"Morning Consult","Morning Consult",3204,"Kamala Harris",50
"Morning Consult","Morning Consult",3204,"Donald Trump",46
"YouGov","YouGov",1464,"Kamala Harris",45
"YouGov","YouGov",1464,"Donald Trump",45
"Morning Consult","Morning Consult",10482,"Kamala Harris",50
"Morning Consult","Morning Consult",10482,"Donald Trump",46
"ActiVote","ActiVote",400,"Kamala Harris",49.8
"ActiVote","ActiVote",400,"Donald Trump",50.2
"Morning Consult","Morning Consult",10884,"Kamala Harris",49
"Morning Consult","Morning Consult",10884,"Donald Trump",46
"Data Orbital","Data Orbital",550,"Kamala Harris",46
"Data Orbital","Data Orbital",550,"Donald Trump",46.2
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",495,"Kamala Harris",45
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",495,"Donald Trump",44
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",765,"Kamala Harris",46
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",765,"Donald Trump",47
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1465,"Kamala Harris",44
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1465,"Donald Trump",50
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",562,"Kamala Harris",47
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",562,"Donald Trump",49
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",556,"Kamala Harris",48
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",556,"Donald Trump",45
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",617,"Kamala Harris",51
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",617,"Donald Trump",44
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",698,"Kamala Harris",45
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",698,"Donald Trump",46
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",521,"Kamala Harris",49
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",521,"Donald Trump",44
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",801,"Kamala Harris",45
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",801,"Donald Trump",45
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",626,"Kamala Harris",49
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",626,"Donald Trump",46
"CWS Research","CWS Research",504,"Kamala Harris",41
"CWS Research","CWS Research",504,"Donald Trump",51
"ActiVote","ActiVote",1000,"Kamala Harris",51.2
"ActiVote","ActiVote",1000,"Donald Trump",48.8
"Research America","Repass",1000,"Kamala Harris",44
"Research America","Repass",1000,"Donald Trump",44
"Research America","Repass",756,"Kamala Harris",47
"Research America","Repass",756,"Donald Trump",46
"Research America","Repass",1000,"Kamala Harris",45
"Research America","Repass",1000,"Donald Trump",45
"Research America","Repass",756,"Kamala Harris",48
"PPIC","Public Policy Institute of California",1071,"Kamala Harris",60
"Big Village","Big Village",2028,"Kamala Harris",43.9
"Big Village","Big Village",2028,"Donald Trump",40.5
"Big Village","Big Village",1722,"Kamala Harris",47.5
"Big Village","Big Village",1722,"Donald Trump",43.2
"Big Village","Big Village",1546,"Kamala Harris",49.3
"Big Village","Big Village",1546,"Donald Trump",44.7
"Morning Consult","Morning Consult",10607,"Kamala Harris",49
"Morning Consult","Morning Consult",10607,"Donald Trump",46
"Quinnipiac","Quinnipiac University",940,"Kamala Harris",49
"Quinnipiac","Quinnipiac University",940,"Donald Trump",46
"Quinnipiac","Quinnipiac University",940,"Kamala Harris",50
"Quinnipiac","Quinnipiac University",940,"Donald Trump",47
"Quinnipiac","Quinnipiac University",969,"Kamala Harris",45
"Quinnipiac","Quinnipiac University",969,"Donald Trump",49
"Quinnipiac","Quinnipiac University",969,"Kamala Harris",46
"Washington Post/George Mason University","The Washington Post/George Mason University Schar School of Policy and Government",1005,"Kamala Harris",50
"Washington Post/George Mason University","The Washington Post/George Mason University Schar School of Policy and Government",1005,"Donald Trump",42
"Washington Post/George Mason University","The Washington Post/George Mason University Schar School of Policy and Government",1005,"Kamala Harris",51
"Washington Post/George Mason University","The Washington Post/George Mason University Schar School of Policy and Government",1005,"Donald Trump",43
"Washington Post/George Mason University","The Washington Post/George Mason University Schar School of Policy and Government",1005,"Kamala Harris",49
"Embold Research","Change Research",1616,"Kamala Harris",48.8
"Embold Research","Change Research",1616,"Donald Trump",44.6
"Morning Consult","Morning Consult",901,"Kamala Harris",46.89
"Morning Consult","Morning Consult",901,"Donald Trump",49.05
"Morning Consult","Morning Consult",3182,"Kamala Harris",47.05
"Morning Consult","Morning Consult",3182,"Donald Trump",49.12
"Morning Consult","Morning Consult",1368,"Kamala Harris",49.19
"Morning Consult","Morning Consult",1368,"Donald Trump",46.12
"Morning Consult","Morning Consult",516,"Kamala Harris",47.58
"Morning Consult","Morning Consult",516,"Donald Trump",48.45
"Morning Consult","Morning Consult",1558,"Kamala Harris",43.58
"Morning Consult","Morning Consult",1558,"Donald Trump",51.92
"Morning Consult","Morning Consult",1910,"Kamala Harris",49.34
"Morning Consult","Morning Consult",1910,"Donald Trump",46.34
"Morning Consult","Morning Consult",2940,"Kamala Harris",43.43
"Morning Consult","Morning Consult",2940,"Donald Trump",51.75
"Morning Consult","Morning Consult",638,"Kamala Harris",49.48
"Morning Consult","Morning Consult",638,"Donald Trump",46.19
"Morning Consult","Morning Consult",1369,"Kamala Harris",48.22
"Morning Consult","Morning Consult",1369,"Donald Trump",47.82
"Morning Consult","Morning Consult",498,"Kamala Harris",54.8
"Morning Consult","Morning Consult",498,"Donald Trump",40.08
"Morning Consult","Morning Consult",1405,"Kamala Harris",48.39
"Morning Consult","Morning Consult",1405,"Donald Trump",47.51
"Morning Consult","Morning Consult",501,"Kamala Harris",50.92
"Morning Consult","Morning Consult",501,"Donald Trump",44.28
"Morning Consult","Morning Consult",873,"Kamala Harris",51.97
"Morning Consult","Morning Consult",873,"Donald Trump",42.24
"U. Rhode Island","University of Rhode Island Survey Initiative/YouGov",500,"Kamala Harris",53
"Morning Consult","Morning Consult",10145,"Kamala Harris",49
"Morning Consult","Morning Consult",10145,"Donald Trump",46
"SurveyUSA","SurveyUSA",676,"Kamala Harris",49
"SurveyUSA","SurveyUSA",676,"Donald Trump",46
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",692,"Kamala Harris",46
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",692,"Donald Trump",47
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",619,"Kamala Harris",47
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",619,"Donald Trump",48
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",647,"Kamala Harris",44
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",647,"Donald Trump",47
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",567,"Kamala Harris",45
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",567,"Donald Trump",47
"Hendrix College","Hendrix College",696,"Kamala Harris",40
"Hendrix College","Hendrix College",696,"Donald Trump",55
"Morning Consult","Morning Consult",10014,"Kamala Harris",49
"Morning Consult","Morning Consult",10014,"Donald Trump",46
"co/efficient","co/efficient",931,"Kamala Harris",47
"co/efficient","co/efficient",931,"Donald Trump",47
"co/efficient","co/efficient",917,"Kamala Harris",47
"co/efficient","co/efficient",917,"Donald Trump",47
"co/efficient","co/efficient",889,"Kamala Harris",46
"co/efficient","co/efficient",889,"Donald Trump",48
"YouGov","YouGov",1077,"Kamala Harris",50
"YouGov","YouGov",1077,"Donald Trump",49
"YouGov","YouGov",1078,"Kamala Harris",50
"YouGov","YouGov",1078,"Donald Trump",50
"YouGov","YouGov",946,"Kamala Harris",51
"YouGov","YouGov",946,"Donald Trump",49
"Siena/NYT","The New York Times/Siena College",1695,"Kamala Harris",47
"Siena/NYT","The New York Times/Siena College",1695,"Donald Trump",48
"Siena/NYT","The New York Times/Siena College",1695,"Kamala Harris",45
"Siena/NYT","The New York Times/Siena College",1695,"Donald Trump",47
"Siena/NYT","The New York Times/Siena College",1695,"Kamala Harris",46
"Siena/NYT","The New York Times/Siena College",1695,"Kamala Harris",44
"Siena/NYT","The New York Times/Siena College",1695,"Donald Trump",46
"Elway","Elway Research",403,"Kamala Harris",53
"Virginia Commonwealth U.","Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs",813,"Kamala Harris",46
"Virginia Commonwealth U.","Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs",749,"Kamala Harris",49.4
"HarrisX/Harris Poll","Harris Insights & Analytics",2358,"Kamala Harris",50
"HarrisX/Harris Poll","Harris Insights & Analytics",2358,"Donald Trump",50
"HarrisX/Harris Poll","Harris Insights & Analytics",2358,"Kamala Harris",49
"HarrisX/Harris Poll","Harris Insights & Analytics",2358,"Donald Trump",49
"RMG Research","RMG Research",2701,"Kamala Harris",50
"RMG Research","RMG Research",2701,"Donald Trump",48
"Emerson","Emerson College",815,"Kamala Harris",47.6
"Emerson","Emerson College",815,"Donald Trump",51.1
"Emerson","Emerson College",845,"Kamala Harris",48
"Emerson","Emerson College",845,"Donald Trump",50.9
"Emerson","Emerson College",945,"Kamala Harris",44.7
"Emerson","Emerson College",945,"Donald Trump",54.3
"TIPP","TIPP Insights",1015,"Kamala Harris",46
"TIPP","TIPP Insights",1015,"Donald Trump",45.9
"TIPP","TIPP Insights",949,"Kamala Harris",46.8
"TIPP","TIPP Insights",949,"Donald Trump",46.7
"TIPP","TIPP Insights",1015,"Kamala Harris",45.8
"TIPP","TIPP Insights",1015,"Donald Trump",45.8
"TIPP","TIPP Insights",949,"Kamala Harris",48
"TIPP","TIPP Insights",949,"Donald Trump",47.8
"Marist","Marist College",1413,"Kamala Harris",49
"Marist","Marist College",1413,"Donald Trump",48
"Morning Consult","Morning Consult",10862,"Kamala Harris",49
"Morning Consult","Morning Consult",10862,"Donald Trump",46
"Cygnal","Cygnal",1510,"Kamala Harris",46.2
"Cygnal","Cygnal",1510,"Donald Trump",44.2
"Cygnal","Cygnal",1510,"Kamala Harris",49
"Cygnal","Cygnal",1510,"Donald Trump",46.9
"Outward Intelligence","Outward Intelligence",1890,"Kamala Harris",52
"Outward Intelligence","Outward Intelligence",1890,"Donald Trump",48
"Outward Intelligence","Outward Intelligence",1890,"Kamala Harris",50.5
"Outward Intelligence","Outward Intelligence",1890,"Donald Trump",44.6
"Marquette Law School","Marquette University Law School",822,"Kamala Harris",52
"Marquette Law School","Marquette University Law School",822,"Donald Trump",48
"Marquette Law School","Marquette University Law School",738,"Kamala Harris",52
"Marquette Law School","Marquette University Law School",738,"Donald Trump",48
"Marquette Law School","Marquette University Law School",822,"Kamala Harris",47
"Marquette Law School","Marquette University Law School",822,"Donald Trump",43
"Marquette Law School","Marquette University Law School",738,"Kamala Harris",48
"Marquette Law School","Marquette University Law School",738,"Donald Trump",43
"Emerson","Emerson College",1000,"Kamala Harris",51.3
"Emerson","Emerson College",1000,"Donald Trump",47.6
"Morning Consult","Morning Consult",11414,"Kamala Harris",49
"Morning Consult","Morning Consult",11414,"Donald Trump",46
"SurveyMonkey","SurveyMonkey",18123,"Kamala Harris",44
"SurveyMonkey","SurveyMonkey",18123,"Donald Trump",41
"Kaiser Family Foundation","KFF",1084,"Kamala Harris",48
"Kaiser Family Foundation","KFF",1084,"Donald Trump",47
"PRRI","Public Religion Research Institute",1000,"Kamala Harris",45
"PRRI","Public Religion Research Institute",1000,"Donald Trump",40
"PRRI","Public Religion Research Institute",1000,"Kamala Harris",50
"PRRI","Public Religion Research Institute",1000,"Donald Trump",47
"PRRI","Public Religion Research Institute",5325,"Kamala Harris",42
"YouGov","YouGov",1389,"Kamala Harris",47
"YouGov","YouGov",1389,"Donald Trump",45
"Patriot Polling","Patriot Polling",1003,"Kamala Harris",48.8
"Patriot Polling","Patriot Polling",1003,"Donald Trump",47.3
"Patriot Polling","Patriot Polling",857,"Kamala Harris",47.9
"Patriot Polling","Patriot Polling",857,"Donald Trump",49
"Patriot Polling","Patriot Polling",822,"Kamala Harris",48.4
"Patriot Polling","Patriot Polling",822,"Donald Trump",47.6
"Patriot Polling","Patriot Polling",826,"Kamala Harris",47.9
"Patriot Polling","Patriot Polling",826,"Donald Trump",47.7
"Patriot Polling","Patriot Polling",804,"Kamala Harris",47.5
"Patriot Polling","Patriot Polling",804,"Donald Trump",50
"Patriot Polling","Patriot Polling",814,"Kamala Harris",48.3
"Patriot Polling","Patriot Polling",814,"Donald Trump",48.9
"Patriot Polling","Patriot Polling",804,"Kamala Harris",46.9
"Patriot Polling","Patriot Polling",804,"Donald Trump",48.5
"Patriot Polling","Patriot Polling",788,"Kamala Harris",46.8
"Patriot Polling","Patriot Polling",788,"Donald Trump",47
"Morning Consult","Morning Consult",4000,"Kamala Harris",48
"Morning Consult","Morning Consult",4000,"Donald Trump",45
"Morning Consult","Morning Consult",11928,"Kamala Harris",50
"Morning Consult","Morning Consult",11928,"Donald Trump",46
"Big Data Poll","Big Data Poll",3047,"Kamala Harris",49.9
"Big Data Poll","Big Data Poll",3047,"Donald Trump",50.1
"Big Data Poll","Big Data Poll",3047,"Kamala Harris",48.3
"Big Data Poll","Big Data Poll",3047,"Donald Trump",47.2
"Big Data Poll","Big Data Poll",3047,"Kamala Harris",46.7
"Big Data Poll","Big Data Poll",3047,"Donald Trump",46.9
"Morning Consult","Morning Consult",12084,"Kamala Harris",50
"Morning Consult","Morning Consult",12084,"Donald Trump",45
"Echelon Insights/GBAO","Echelon Insights/GBAO",2045,"Kamala Harris",49
"Echelon Insights/GBAO","Echelon Insights/GBAO",2045,"Donald Trump",46
"Pew","Pew Research Center",8044,"Kamala Harris",49
"Pew","Pew Research Center",8044,"Donald Trump",49
"Lake Research","Lake Research Partners",600,"Kamala Harris",42
"Lake Research","Lake Research Partners",600,"Donald Trump",52
"ActiVote","ActiVote",1000,"Kamala Harris",50.8
"ActiVote","ActiVote",1000,"Donald Trump",49.2
"SoCal Strategies","SoCal Research",600,"Kamala Harris",43
"SoCal Strategies","SoCal Research",600,"Donald Trump",52
"Cygnal","Cygnal",400,"Kamala Harris",43.1
"Cygnal","Cygnal",400,"Donald Trump",53
"Morning Consult","Morning Consult",11919,"Kamala Harris",50
"Morning Consult","Morning Consult",11919,"Donald Trump",45
"McLaughlin","McLaughlin & Associates",2000,"Kamala Harris",46.8
"McLaughlin","McLaughlin & Associates",2000,"Donald Trump",47.4
"McLaughlin","McLaughlin & Associates",1778,"Kamala Harris",47.3
"McLaughlin","McLaughlin & Associates",1778,"Donald Trump",48.8
"McLaughlin","McLaughlin & Associates",2000,"Kamala Harris",45.4
"McLaughlin","McLaughlin & Associates",2000,"Donald Trump",44.1
"McLaughlin","McLaughlin & Associates",1778,"Kamala Harris",46.6
"McLaughlin","McLaughlin & Associates",1778,"Donald Trump",46.2
"Cygnal","Cygnal",600,"Kamala Harris",47
"Cygnal","Cygnal",600,"Donald Trump",46
"InsiderAdvantage","InsiderAdvantage",800,"Kamala Harris",46.5
"InsiderAdvantage","InsiderAdvantage",800,"Donald Trump",49.2
"InsiderAdvantage","InsiderAdvantage",800,"Donald Trump",47.6
"Morning Consult","Morning Consult",11495,"Kamala Harris",50
"Morning Consult","Morning Consult",11495,"Donald Trump",46
"U. Arizona/TrueDot","Truedot",1155,"Kamala Harris",41.8
"U. Arizona/TrueDot","Truedot",1155,"Donald Trump",45.75
"SoonerPoll.com","SoonerPoll.com",323,"Donald Trump",56
"YouGov","YouGov",1200,"Kamala Harris",44
"YouGov","YouGov",1200,"Donald Trump",49
"ActiVote","ActiVote",400,"Kamala Harris",46.6
"ActiVote","ActiVote",400,"Donald Trump",53.4
"ActiVote","ActiVote",400,"Kamala Harris",45.5
"ActiVote","ActiVote",400,"Donald Trump",54.5
"ActiVote","ActiVote",400,"Kamala Harris",50
"ActiVote","ActiVote",400,"Donald Trump",50
"Trafalgar Group","Trafalgar Group",1083,"Kamala Harris",46.2
"Trafalgar Group","Trafalgar Group",1083,"Donald Trump",47.3
"Trafalgar Group","Trafalgar Group",1089,"Kamala Harris",46.6
"Trafalgar Group","Trafalgar Group",1089,"Donald Trump",47
